PM10,PM2.5,SO2,O3
78.61,,4.75,7.08
75.13,,4.24,8.00
76.58,,3.51,6.12
92.26,,3.56,2.82
98.65,,4.47,4.70
90.27,,5.12,6.32
73.70,,3.58,6.74
65.04,,3.91,7.01
52.32,,3.53,7.34
36.60,,3.08,7.91
26.53,,3.11,8.07
22.07,,3.25,8.35
18.32,,3.00,8.56
14.06,,3.00,8.82
12.05,,3.11,8.29
13.08,,3.30,7.83
14.25,,3.37,6.95
13.38,,3.36,5.36
17.91,,3.50,4.67
26.05,,3.67,4.98
24.10,,3.66,5.60
17.49,,3.37,7.46
21.21,,2.66,8.15
21.11,,2.58,9.14
15.45,,2.83,9.25
12.12,,2.45,9.23
10.85,,2.33,7.49
12.41,,3.15,6.86
19.54,,4.83,6.47
30.81,,4.79,5.00
48.69,,3.67,6.37
51.95,,3.40,7.42
36.97,,3.49,7.52
33.44,,3.45,7.68
33.76,,3.58,7.55
26.59,,3.48,7.81
22.26,,3.73,7.70
20.19,,3.77,7.95
18.76,,3.75,7.79
16.23,,4.17,7.60
13.81,,4.16,6.73
16.55,,4.50,5.23
15.57,,3.21,5.64
17.89,,3.34,5.98
18.24,,3.17,7.48
14.02,,2.72,8.93
10.53,,2.22,10.10
10.31,,1.54,10.60
12.55,,0.90,10.78
14.20,,0.90,10.56
13.19,,1.26,9.72
20.81,,10.74,3.32
240.67,,25.13,2.03
484.24,,17.11,1.80
395.92,,7.91,1.69
191.35,,4.55,2.45
85.84,,4.55,2.96
67.36,,4.13,2.89
63.90,,4.06,3.01
48.40,,3.93,3.12
24.02,,4.15,3.19
11.24,,4.27,4.03
7.29,,4.53,4.15
8.67,,4.68,4.48
18.77,,4.81,4.52
19.64,,5.04,4.79
20.19,,3.87,4.40
38.71,,4.34,4.59
31.51,,4.11,5.82
34.75,,3.58,7.07
49.96,,2.86,8.01
51.31,,2.04,9.02
51.54,,1.20,9.77
51.16,,0.52,9.80
54.81,,1.79,7.72
121.48,,10.16,3.59
309.43,,10.88,2.06
282.99,,8.17,2.13
181.25,,4.19,3.03
118.33,,2.44,3.32
82.75,,2.02,3.86
64.80,,1.34,4.72
41.97,,0.82,5.90
45.55,,0.71,5.71
33.93,,0.64,6.36
39.76,,0.67,6.81
44.80,,0.62,6.89
45.75,,0.44,6.92
41.67,,0.41,6.60
47.36,,0.80,3.99
86.20,,3.44,3.52
94.50,,4.06,3.51
97.33,,4.20,2.87
107.35,,4.23,2.88
104.08,,3.96,3.44
88.74,,3.34,5.01
69.09,,3.47,4.68
59.12,,3.47,4.85
44.92,,4.10,10.41
55.32,,4.74,7.75
65.13,,8.11,16.73
64.76,,6.72,12.46
58.36,,5.86,5.64
53.95,,5.28,5.58
45.73,,5.03,5.32
50.67,,4.94,3.81
55.37,,4.82,3.28
53.74,,4.87,2.77
56.84,,4.81,2.50
57.52,,5.03,2.67
56.83,,5.16,2.60
46.33,,5.27,2.28
38.38,,5.28,2.07
40.83,,5.49,1.48
58.24,,3.24,1.35
64.90,,3.53,2.33
59.26,,3.72,3.46
54.00,,3.99,4.63
50.95,,2.93,5.73
44.19,,1.61,6.26
41.40,,0.72,7.46
40.30,,1.01,6.93
36.62,,3.31,6.16
43.99,,3.30,3.20
189.75,,9.34,1.39
246.21,,5.26,0.86
167.45,,5.03,1.43
157.38,,3.59,0.97
108.85,,2.03,1.35
82.44,,1.46,1.24
77.84,,1.34,1.39
53.86,,1.56,2.10
38.35,,1.40,2.67
26.47,,1.82,3.76
32.76,,1.71,3.63
25.09,,2.08,3.08
9.10,,2.12,3.37
27.02,,2.38,2.71
46.85,,3.57,2.16
56.75,,4.42,3.19
40.04,,4.95,3.87
36.97,,4.10,4.87
40.75,,3.08,6.79
39.29,,2.19,6.48
42.70,,2.16,6.56
43.86,,2.58,12.00
50.41,,5.87,8.02
78.93,,6.10,2.18
240.21,,12.18,1.74
576.98,,28.96,2.61
,,15.13,1.37
,,6.19,1.96
105.26,,4.37,2.25
71.97,,3.46,1.94
49.13,,3.13,2.53
37.58,,2.69,2.49
24.77,,2.86,3.27
14.29,,3.00,3.71
19.15,,3.05,3.59
15.30,,3.14,4.15
15.00,,3.37,3.97
38.71,,3.62,2.81
43.78,,4.19,2.97
57.65,,5.52,3.57
42.80,,5.67,5.66
23.33,,4.87,5.54
30.75,,3.93,6.92
41.36,,2.53,9.02
31.70,,1.75,9.49
36.70,,1.25,9.28
38.36,,1.11,6.88
56.46,,7.52,2.17
302.78,,22.02,2.34
448.31,,14.34,2.46
241.31,,7.99,3.05
95.42,,5.51,3.51
63.15,,4.62,3.63
47.34,,3.94,3.98
58.50,,3.38,4.77
55.15,,3.08,4.89
29.60,,2.64,5.07
22.21,,2.63,5.60
25.85,,2.50,5.45
14.17,,2.31,5.46
19.13,,2.86,5.80
32.24,,3.02,4.21
47.33,,5.12,3.03
58.11,,5.53,4.28
39.08,,5.46,5.48
25.10,,4.31,7.48
37.11,,3.79,8.51
49.07,,2.92,9.40
42.07,,2.37,9.56
37.37,,2.42,8.53
38.72,,2.40,8.27
35.58,,6.07,3.67
258.57,,26.37,2.04
170.93,,39.36,2.42
202.40,,14.92,1.79
201.73,,9.15,1.84
109.08,,6.64,2.56
88.22,,6.20,2.07
60.22,,5.59,2.96
61.22,,5.28,3.57
54.01,,5.24,3.95
42.41,,5.17,3.36
26.41,,5.33,3.73
27.45,,5.54,4.54
28.56,,5.57,4.12
22.94,,5.81,3.53
31.04,,3.73,3.83
44.83,,3.98,3.95
61.18,,5.14,3.71
94.96,,6.43,3.21
114.50,,6.48,3.67
97.94,,4.83,4.09
82.87,,4.36,2.96
87.95,,4.22,3.62
99.14,,4.21,3.19
109.14,,5.32,2.62
160.75,,6.94,3.03
174.15,,6.15,2.47
133.49,,3.93,3.03
108.56,,2.63,3.15
106.53,,1.62,3.29
106.94,,1.34,3.56
91.95,,1.16,4.17
79.35,,1.45,4.75
59.63,,1.31,5.23
45.20,,1.14,5.36
41.01,,1.11,5.29
38.44,,1.12,5.40
39.49,,1.12,5.14
37.58,,0.95,3.90
30.10,,4.27,3.58
31.09,,4.46,3.41
47.93,,4.76,4.22
56.22,,4.76,5.49
54.07,,4.56,6.21
53.54,,4.51,6.21
59.93,,4.96,6.52
67.40,,5.90,6.48
65.86,,5.53,7.23
85.98,,6.09,2.38
449.73,,7.44,2.01
293.95,,9.45,1.53
222.00,,8.82,1.78
245.91,,6.80,2.17
132.22,,5.75,2.22
102.83,,5.35,2.21
76.56,,5.08,2.78
80.63,,4.84,2.70
55.10,,4.57,3.56
21.44,,4.55,3.88
18.84,,4.37,4.06
30.05,,4.21,5.00
20.56,,4.28,5.28
6.12,,4.43,5.24
15.60,,3.92,4.31
23.87,,4.08,5.04
22.17,,4.16,5.16
26.13,,4.07,4.45
31.20,,4.29,4.74
46.36,,4.40,4.27
67.90,,4.37,3.99
62.08,,4.01,3.94
57.04,,4.06,3.94
65.72,,3.90,3.43
58.72,,3.82,3.61
46.56,,4.01,3.66
31.24,,4.12,4.08
22.87,,4.11,5.94
17.71,,3.86,5.87
16.07,,4.17,6.08
13.89,,4.28,
14.06,,4.22,5.57
12.84,,4.02,6.08
12.63,,4.09,5.96
14.95,,4.20,5.86
12.22,,4.11,5.89
9.04,,3.95,5.75
9.16,,4.32,5.38
8.31,,3.27,8.27
9.24,,3.48,4.74
24.00,,3.76,5.15
34.83,,3.64,4.95
36.31,,3.54,4.24
44.89,,3.10,4.32
48.29,,2.95,4.43
51.69,,2.92,4.52
52.29,,2.96,4.34
57.05,,3.15,3.91
73.95,,3.19,3.45
92.72,,3.52,3.49
98.42,,3.57,3.97
92.79,,3.42,3.83
81.99,,3.28,3.68
78.13,,2.98,3.76
68.58,,3.20,4.12
60.40,,3.21,4.21
61.98,,2.93,3.80
55.54,,3.00,4.58
51.57,,2.99,5.67
52.66,,3.00,4.95
44.32,,2.99,5.56
43.73,,2.99,4.42
44.55,,2.49,3.55
47.82,,2.86,4.18
52.73,,2.82,5.35
52.78,,2.62,6.20
55.08,,2.68,8.10
56.84,,2.42,9.71
51.85,,2.41,9.25
52.50,,2.15,9.52
58.37,,2.05,6.63
64.56,,2.18,5.06
70.95,,2.71,5.01
79.75,,2.83,5.60
77.95,,2.84,5.90
74.66,,2.52,6.51
74.30,,2.20,6.79
69.90,,2.18,6.69
65.01,,2.20,7.95
51.39,,2.04,8.11
48.36,,2.35,6.75
53.41,,1.81,5.81
48.33,,1.73,7.90
40.49,,1.88,9.32
35.40,,1.96,5.80
37.49,,2.19,5.66
35.59,,3.05,4.55
35.92,,3.28,5.64
42.47,,3.56,7.00
51.05,,3.56,6.81
51.42,,3.43,7.23
47.75,,3.36,7.46
52.41,,3.59,7.46
61.39,,3.62,7.11
61.21,,4.08,6.54
78.16,,4.54,4.67
115.79,,4.90,4.31
118.17,,5.03,4.54
84.78,,4.41,4.46
70.30,,5.83,12.37
62.78,,4.65,8.55
43.27,,4.04,7.32
37.27,,3.95,7.47
41.10,,3.76,7.79
39.89,,3.70,7.45
34.95,,3.63,6.90
38.85,,3.54,7.27
36.86,,3.54,7.07
37.72,,3.54,6.81
39.47,,3.65,4.52
42.53,,4.23,3.09
58.12,,4.48,4.72
68.05,,4.30,6.49
75.85,,4.58,6.33
82.04,,4.01,6.38
84.70,,3.29,6.24
84.78,,4.11,6.47
70.81,,3.77,8.07
62.69,,3.56,8.12
78.89,,4.13,3.64
288.47,,7.45,1.64
725.50,,8.20,1.57
375.35,,9.41,1.44
304.89,,10.28,1.47
613.43,,7.27,1.25
349.87,,6.61,0.85
148.74,,5.84,1.55
93.47,,5.29,1.72
51.77,,5.13,2.05
36.81,,5.07,2.80
43.45,,4.86,3.13
39.42,,4.99,3.30
40.95,,4.91,4.79
44.41,,4.67,3.30
40.09,,3.77,2.81
46.15,,4.19,2.60
70.21,,4.30,3.18
91.86,,4.87,4.62
86.58,,5.18,7.26
91.57,,4.57,8.74
77.01,,3.87,8.33
78.54,,3.39,7.42
106.95,,3.25,4.88
255.30,,14.29,2.04
,,40.32,4.34
,,23.87,2.17
,,18.29,1.58
,,12.71,1.42
199.64,,9.99,1.81
145.82,,9.22,1.67
174.22,,8.99,1.02
175.02,,6.87,0.99
104.87,,6.02,1.10
100.53,,5.34,2.00
89.10,,5.01,3.18
52.61,,4.62,3.73
58.66,,4.48,3.53
56.50,,4.35,3.63
50.12,,4.28,3.94
48.16,,4.68,4.05
45.87,,4.88,4.62
67.61,,5.02,5.40
69.79,,7.16,12.56
70.01,,5.25,5.61
78.19,,4.68,6.29
68.02,,4.16,5.63
79.59,,4.22,4.47
110.96,,3.92,3.21
154.01,,4.33,3.70
81.38,,5.21,2.96
61.35,,4.77,3.70
119.70,,4.30,4.22
106.54,,3.57,5.52
87.07,,3.19,6.22
69.09,,3.10,6.32
56.02,,3.21,6.12
46.68,,3.32,6.90
36.67,,3.19,7.88
28.27,,3.28,7.96
20.46,,3.49,7.88
14.47,,3.50,7.87
10.70,,3.67,6.78
8.14,,3.36,6.11
6.15,,3.83,7.03
5.88,,4.02,6.75
9.54,,4.14,7.48
17.37,,4.34,8.25
19.98,,4.00,8.93
19.20,,3.15,9.51
23.11,,2.59,9.34
27.30,,2.03,7.57
29.74,,1.94,5.91
36.11,,3.22,4.51
63.49,,6.34,3.45
84.97,,5.07,4.74
81.85,,4.09,4.13
71.68,,4.31,4.61
64.30,,3.46,5.40
57.10,,3.46,5.31
46.28,,3.47,4.39
36.50,,3.12,5.39
30.16,,2.93,5.13
25.19,,3.29,5.12
18.77,,3.39,5.92
14.18,,3.65,4.60
14.23,,3.98,3.93
17.04,,4.73,3.31
29.64,,5.76,4.04
42.83,,5.80,5.84
47.41,,5.35,6.87
47.51,,4.66,8.63
37.98,,4.00,10.99
31.28,,3.44,11.56
31.30,,2.45,11.55
30.68,,2.21,10.29
41.47,,4.54,7.24
71.73,,8.83,5.43
103.52,,17.14,4.03
141.91,,18.31,3.13
166.65,,14.95,4.11
68.54,,11.40,4.98
77.53,,7.74,5.88
114.52,,6.20,6.03
94.82,,5.55,5.77
76.95,,5.62,6.52
62.61,,4.74,6.83
54.48,,4.31,6.98
44.64,,4.17,7.65
39.64,,3.97,7.41
36.63,,4.20,8.32
36.14,,5.14,8.13
42.13,,5.47,8.32
39.89,,6.17,9.07
30.14,,5.34,10.21
26.86,,3.67,10.75
28.88,,2.86,11.20
27.52,,4.85,11.11
28.03,,14.02,10.82
34.87,,8.18,9.77
44.85,,11.79,6.82
83.58,,18.07,4.66
142.52,,15.93,2.87
205.44,,21.84,1.71
259.28,,14.23,2.41
229.44,,6.97,3.61
134.41,,5.12,3.12
86.76,,5.02,3.63
75.43,,4.72,4.10
62.39,,5.08,5.08
39.98,,4.89,4.70
38.12,,5.22,4.71
33.97,,5.11,4.92
23.85,,5.17,4.54
29.06,,5.66,4.43
39.11,,4.58,3.97
48.84,,5.68,4.77
58.68,,6.46,5.24
52.64,,4.62,7.18
40.57,,3.42,7.78
42.54,,3.09,8.29
52.09,,3.14,7.88
60.75,,3.53,8.78
72.71,,9.55,7.84
79.35,,9.60,3.77
235.77,,14.23,1.56
408.05,,45.37,2.65
577.91,,25.11,1.58
398.28,,11.33,1.84
155.24,,6.11,2.52
73.90,,3.66,2.79
65.75,,3.16,2.80
52.00,,3.28,3.41
36.54,,3.18,3.99
24.93,,3.03,3.91
27.60,,3.14,4.11
27.04,,3.23,4.35
38.06,,3.58,4.23
35.48,,3.81,2.59
42.29,,4.05,2.41
71.67,,5.13,4.01
87.90,,6.23,4.53
73.45,,6.12,6.35
47.68,,5.25,7.68
52.48,,4.09,9.03
67.86,,3.23,11.31
58.93,,3.62,10.91
66.40,,6.56,9.82
119.27,,13.86,4.76
185.52,,12.72,1.47
418.12,,32.96,2.59
165.71,,45.03,2.37
32.57,,28.75,1.84
466.50,,13.51,1.86
150.26,,7.81,3.18
59.05,,5.40,2.91
60.24,,4.31,3.42
58.68,,3.64,4.29
17.16,,3.69,4.85
49.48,,3.47,5.45
40.12,,3.01,5.59
11.56,,2.88,5.60
33.42,,2.79,4.90
53.87,,4.64,4.72
65.06,,5.54,4.94
49.39,,7.49,5.55
69.77,,8.03,6.57
71.49,,5.89,8.26
47.73,,4.98,10.68
43.87,,4.39,10.93
46.74,,4.11,11.24
52.82,,5.71,7.45
107.48,,9.22,2.19
212.39,,18.14,2.16
261.49,,19.59,2.22
304.80,,14.27,2.67
54.25,,8.66,3.69
147.29,,6.56,3.25
129.26,,6.17,4.14
117.08,,5.16,4.85
99.88,,5.08,5.35
82.57,,5.31,6.10
76.65,,5.21,6.70
68.45,,4.75,6.75
47.62,,4.39,6.63
46.50,,4.39,5.79
56.29,,4.43,4.91
56.66,,4.69,5.68
50.62,,6.05,6.99
43.77,,5.56,7.86
47.33,,4.21,10.58
52.99,,3.71,11.65
52.06,,2.89,11.86
58.24,,3.30,12.10
55.09,,3.09,11.48
60.94,,2.62,11.29
65.94,,2.79,10.00
59.70,,3.13,9.47
63.18,,3.18,9.81
64.17,,3.55,8.68
62.91,,3.45,9.73
46.07,,3.50,9.99
42.77,,3.53,10.27
41.26,,3.42,10.54
40.18,,3.45,9.77
41.76,,3.34,9.92
38.32,,3.38,9.58
36.39,,3.48,9.39
36.33,,3.50,9.52
37.18,,3.57,7.69
39.79,,4.17,6.00
53.08,,6.80,4.07
72.75,,7.60,4.49
71.50,,5.20,6.70
68.81,,4.54,9.82
63.63,,3.67,11.53
63.29,,2.96,12.02
57.31,,2.77,12.17
54.36,,2.44,12.74
51.09,,2.88,12.62
52.17,,3.95,6.50
204.21,,29.80,2.32
442.38,,58.95,2.16
463.54,,45.34,2.16
418.91,,23.77,2.42
103.43,,10.72,3.15
60.66,,7.71,3.43
96.94,,7.19,4.46
87.87,,6.54,4.82
72.21,,5.91,4.98
57.67,,6.03,4.94
50.26,,5.60,4.99
47.48,,5.54,5.13
41.52,,5.33,4.53
46.23,,5.73,4.14
50.20,,4.96,4.06
63.63,,7.79,4.65
75.10,,7.91,5.64
61.17,,5.99,6.94
51.98,,4.43,7.98
50.63,,3.59,8.77
55.42,,3.01,8.86
61.73,,3.11,8.16
69.68,,3.97,7.79
97.46,,11.92,2.82
257.60,,18.52,1.58
79.89,,42.53,1.98
218.95,,43.39,2.37
,,15.69,2.53
29.33,,8.25,3.10
65.81,,5.57,3.24
75.08,,4.44,3.43
69.69,,4.06,3.55
58.90,,4.03,4.10
52.74,,3.84,3.87
50.42,,3.81,4.46
48.67,,4.05,4.21
50.64,,3.85,3.73
47.56,,4.23,2.82
56.36,,5.09,3.17
70.99,,6.34,3.57
67.53,,7.97,4.35
67.64,,7.40,5.94
70.94,,5.62,7.63
65.59,,4.33,9.58
62.43,,3.39,11.17
62.42,,3.42,10.98
65.60,,3.21,9.72
65.55,,6.12,4.11
632.58,,33.54,2.56
,,63.84,2.91
,,29.60,2.55
243.47,,15.87,2.52
222.41,,8.64,2.90
173.53,,6.22,2.80
136.38,,4.85,3.32
108.28,,4.57,3.37
62.86,,4.39,3.48
42.11,,4.57,3.70
44.25,,4.46,3.82
49.16,,4.60,3.74
49.35,,4.66,3.82
52.15,,4.71,3.28
63.65,,4.89,3.51
60.38,,7.19,3.89
67.37,,8.96,5.03
79.95,,8.82,5.35
70.47,,6.38,7.11
60.47,,4.94,8.03
61.11,,5.23,9.18
65.33,,5.25,8.10
62.54,,8.47,4.70
117.13,,13.63,1.69
302.85,,29.93,2.27
271.64,,68.37,2.82
194.03,,30.66,1.93
153.71,,13.03,2.08
171.36,,8.26,2.31
149.89,,6.97,3.09
115.95,,5.94,3.45
88.06,,5.04,3.30
71.81,,4.79,3.88
57.02,,5.09,4.26
43.95,,4.71,4.53
29.04,,4.22,3.54
36.10,,4.20,3.53
43.94,,4.50,2.58
57.61,,6.08,2.08
53.15,,8.21,3.65
56.98,,9.40,4.57
60.19,,8.40,5.57
,,,
4.33,,2.23,14.41
41.48,,2.02,8.68
45.78,,2.48,8.06
52.00,,4.87,6.65
80.90,,12.46,3.37
188.67,,33.26,2.29
,,41.95,2.37
,,18.54,2.07
,,14.81,2.83
130.09,,7.45,3.57
121.73,,9.39,3.94
106.74,,7.00,4.78
88.05,,5.46,5.53
69.00,,4.56,5.46
58.96,,4.35,5.48
42.38,,4.41,6.28
48.24,,4.20,6.37
44.35,,3.96,5.93
35.05,,3.92,4.90
42.25,,5.57,4.59
49.69,,7.15,4.92
59.08,,8.46,5.80
59.02,,8.50,6.75
71.10,,5.23,8.35
68.07,,4.46,9.87
66.59,,3.93,9.35
57.39,,4.44,9.12
68.46,,5.62,8.42
76.96,,5.95,6.53
101.00,,10.87,3.68
148.82,,23.27,1.57
344.04,,32.29,1.73
434.89,,16.64,2.05
179.25,,10.56,3.45
114.61,,7.76,3.30
126.96,,6.10,3.99
47.18,,5.64,4.27
85.14,,5.18,4.38
66.70,,5.10,4.35
50.20,,4.97,5.15
81.54,,4.85,5.15
53.70,,4.85,4.30
63.49,,4.84,4.54
59.49,,4.99,4.34
74.82,,6.82,4.45
67.90,,8.10,5.53
102.51,,7.55,6.45
101.02,,6.67,8.13
78.20,,6.18,8.60
79.87,,5.62,7.63
82.31,,5.95,8.81
97.75,,5.91,7.68
110.60,,5.99,6.42
177.74,,13.55,2.75
164.60,,24.06,2.29
488.00,,30.33,2.42
811.56,,18.49,1.43
416.86,,9.37,2.20
154.43,,9.33,2.43
148.61,,7.30,3.48
101.26,,5.46,3.67
77.06,,4.96,3.57
73.94,,4.73,3.40
59.66,,4.49,3.59
67.15,,3.96,3.38
83.31,,3.65,3.55
76.77,,3.73,3.45
64.54,,4.78,2.62
64.89,,5.60,3.74
95.23,,7.49,4.80
111.78,,7.35,6.49
116.86,,7.69,6.31
99.42,,7.70,6.27
86.21,,8.05,6.11
84.12,,6.43,5.93
77.44,,6.20,5.98
102.76,,8.31,3.76
178.98,,13.35,2.42
255.29,,16.04,2.27
269.35,,14.26,2.72
233.86,,9.66,2.52
193.08,,8.44,2.72
154.03,,6.46,2.76
105.18,,5.43,3.41
85.62,,5.23,4.06
67.78,,5.18,4.07
49.09,,4.89,4.16
48.14,,4.66,3.73
45.08,,4.77,4.09
37.00,,4.66,3.51
47.62,,4.67,2.91
51.01,,4.50,2.51
57.63,,5.52,3.70
66.16,,7.15,5.57
61.99,,6.55,6.20
60.78,,6.55,7.55
62.20,,6.10,7.49
47.39,,5.43,8.38
44.74,,4.98,9.04
,,4.52,9.58
17.18,,4.66,5.05
170.40,,11.03,2.30
423.14,,23.52,2.61
,,20.33,2.53
254.79,,10.15,3.12
205.08,,8.05,2.62
155.31,,6.11,3.42
97.01,,5.44,3.97
65.43,,4.86,3.61
40.77,,4.67,3.44
37.36,,4.68,3.88
20.06,,4.53,3.94
13.26,,4.33,3.44
23.08,,4.54,2.97
22.14,,4.87,3.15
28.09,,4.31,3.05
29.07,,5.28,3.67
57.77,,6.21,4.41
65.11,,5.75,5.79
69.69,,4.75,7.49
52.11,,3.88,9.85
58.36,,3.64,10.44
60.10,,3.72,9.38
58.69,,4.25,8.75
68.64,,6.08,4.78
96.43,,10.96,3.04
146.85,,15.10,2.54
191.80,,12.57,1.78
234.42,,26.85,1.85
405.68,,25.70,1.84
357.86,,11.87,2.43
121.37,,7.54,2.99
68.35,,5.88,3.79
64.30,,4.82,4.05
49.38,,4.03,4.14
38.47,,3.56,3.72
45.82,,3.64,4.33
29.15,,3.86,3.36
31.72,,3.85,1.70
74.76,,4.12,2.03
59.07,,4.93,2.83
93.89,,6.02,3.56
97.03,,6.05,6.22
72.02,,5.34,8.32
78.25,,4.65,9.75
41.12,,3.93,9.58
28.34,,3.99,9.27
56.62,,3.63,8.51
71.70,,4.75,5.33
,,,
164.66,,9.48,3.96
160.83,,9.88,2.02
194.11,,9.95,1.91
181.75,,7.38,2.38
143.22,,7.78,2.21
140.00,,5.84,3.46
100.65,,5.13,4.64
65.00,,4.76,4.38
47.70,,4.95,5.89
40.03,,4.61,6.49
25.02,,4.33,6.70
16.90,,4.38,6.24
12.10,,4.26,3.81
15.71,,4.79,3.14
24.03,,5.90,3.69
60.62,,5.49,4.94
54.58,,3.91,6.63
43.96,,3.71,7.37
36.97,,3.47,8.42
27.10,,2.94,9.10
23.02,,2.68,9.04
23.02,,2.78,8.58
23.09,,3.73,7.27
31.55,,8.64,5.05
56.34,,19.63,2.94
98.16,,20.77,3.68
98.15,,14.12,4.21
88.99,,14.28,3.36
92.80,,10.37,2.87
92.14,,6.57,4.28
57.69,,5.72,5.34
34.63,,5.54,5.28
22.95,,5.28,5.29
19.11,,5.30,4.94
15.48,,5.19,5.36
15.84,,4.94,4.22
13.19,,5.03,3.79
18.52,,5.14,3.56
16.23,,9.88,8.75
28.36,,9.78,4.53
49.96,,5.35,4.77
51.23,,3.04,7.62
50.84,,2.24,8.44
42.39,,2.10,7.43
37.04,,2.17,7.86
45.69,,3.00,7.08
46.26,,4.23,6.62
58.45,,12.09,3.63
89.97,,16.33,2.60
106.48,,11.76,3.94
103.81,,10.50,1.96
117.72,,8.73,1.70
132.00,,6.40,2.75
118.85,,4.60,2.59
95.40,,4.41,2.60
84.29,,4.46,2.94
75.17,,4.04,2.83
63.53,,3.82,3.44
46.22,,3.94,3.88
43.72,,4.18,3.72
35.92,,4.33,3.79
34.11,,4.29,3.23
29.54,,5.68,3.98
33.38,,7.97,4.65
49.05,,6.75,10.98
51.86,,3.38,8.35
49.32,,4.91,8.29
52.08,,4.80,8.12
50.87,,4.68,7.91
49.16,,3.96,7.58
51.77,,4.02,6.63
76.41,,8.16,3.90
102.51,,17.20,1.90
138.39,,27.35,1.51
221.12,,28.92,1.72
425.86,,21.73,1.53
370.08,,10.67,1.99
94.29,,8.05,1.80
74.41,,5.43,3.05
63.12,,4.65,3.93
41.80,,4.31,3.83
28.56,,3.72,3.69
25.71,,3.88,3.81
55.04,,4.20,4.00
32.12,,5.02,4.61
29.59,,5.07,3.85
10.53,,5.44,5.44
26.66,,4.44,6.55
45.93,,3.90,7.06
11.88,,2.52,8.48
12.82,,1.83,9.44
43.41,,1.44,9.87
17.76,,0.67,9.56
15.10,,0.66,9.88
15.39,,0.66,7.79
63.23,,18.55,2.97
337.25,,46.28,2.29
,,22.35,2.30
5.19,,20.13,1.94
146.38,,14.14,2.65
128.22,,7.89,3.29
97.08,,6.77,4.20
66.45,,5.93,4.37
55.04,,5.19,4.73
44.54,,4.83,4.26
29.23,,4.64,4.92
20.77,,4.89,4.72
25.53,,4.91,5.03
29.16,,5.06,4.69
29.58,,4.66,3.61
27.34,,6.70,3.90
38.96,,6.61,5.29
50.68,,4.53,5.94
46.32,,2.95,7.27
42.98,,2.56,8.15
40.72,,2.18,6.94
43.59,,2.24,9.71
46.86,,3.30,7.79
58.50,,7.42,4.72
99.68,,17.00,1.80
260.64,,41.42,2.25
425.05,,25.43,2.13
271.00,,11.29,2.61
98.98,,8.34,2.71
79.64,,7.07,3.20
43.94,,5.73,3.59
45.11,,4.94,4.10
52.27,,4.60,4.34
29.53,,4.32,4.47
14.13,,4.31,5.09
15.74,,4.05,4.93
25.58,,4.12,4.85
38.03,,4.13,3.93
31.43,,5.28,3.88
33.66,,7.11,3.97
62.25,,8.81,4.33
87.08,,10.69,4.05
87.28,,6.71,4.99
70.88,,4.85,6.32
66.26,,3.99,6.50
65.83,,3.52,6.48
51.70,,3.12,6.66
61.48,,6.33,5.08
99.47,,9.39,4.12
119.67,,13.20,2.58
127.12,,25.71,2.44
128.20,,11.66,4.88
108.30,,12.43,4.28
82.76,,6.64,5.20
68.93,,5.13,5.26
59.40,,3.44,5.70
53.05,,2.98,6.08
40.97,,2.97,6.39
26.18,,3.13,6.69
21.26,,2.88,6.27
18.13,,3.15,5.97
17.83,,3.43,5.44
18.70,,5.21,5.59
15.15,,5.76,5.40
19.63,,5.95,6.00
25.64,,5.69,6.86
27.65,,5.60,7.17
32.64,,5.02,7.16
34.88,,4.96,7.54
30.34,,4.16,8.10
26.38,,4.10,7.82
29.98,,3.73,7.80
40.49,,9.23,4.71
166.34,,17.47,1.61
285.13,,26.39,0.84
212.67,,14.35,2.63
121.13,,9.80,3.07
69.13,,7.70,3.71
37.92,,6.72,3.96
53.99,,6.45,4.36
39.93,,6.07,4.67
26.94,,5.97,4.97
37.53,,6.13,4.69
36.05,,5.83,3.84
27.26,,5.92,3.59
32.36,,6.39,2.99
60.47,,4.68,2.71
54.35,,6.20,3.32
54.64,,6.58,4.30
67.38,,5.83,5.37
56.70,,4.66,6.10
57.11,,3.46,7.19
51.79,,2.81,7.39
34.10,,2.97,6.87
44.30,,2.66,6.03
71.96,,7.03,5.09
107.12,,13.50,3.43
172.41,,17.78,2.09
190.07,,16.31,1.46
170.59,,15.34,0.77
169.87,,13.06,1.29
170.50,,10.68,1.69
155.67,,6.73,1.84
130.35,,5.15,1.98
100.00,,4.76,2.32
85.58,,4.01,2.80
71.26,,3.91,3.18
48.96,,3.86,3.37
43.63,,3.62,3.30
41.32,,3.86,2.45
42.68,,4.27,2.41
40.72,,5.65,2.93
44.01,,6.49,3.91
50.91,,4.86,5.42
43.20,,3.75,7.40
40.89,,2.81,8.40
42.76,,2.31,7.89
40.91,,2.83,7.71
38.35,,3.73,6.29
47.34,,3.47,5.72
79.96,,11.00,2.45
295.26,,27.14,1.58
453.72,,32.96,1.68
368.08,,13.97,1.88
187.49,,8.64,2.56
77.22,,6.06,2.99
85.04,,5.57,3.13
54.98,,4.81,3.09
10.10,,4.68,3.47
28.54,,4.37,3.74
24.82,,4.39,4.02
22.63,,4.35,3.80
29.29,,4.47,4.15
27.23,,4.71,3.60
35.87,,4.00,3.80
28.51,,5.16,4.34
43.84,,7.05,4.83
55.72,,4.74,6.04
54.03,,3.07,7.83
44.73,,2.07,8.78
